rank,From,benefit_eth,points_rounded,points
1925,0x2aa7d4d84a66e45f049c9ba79d6c7f923772763f,0.003,100,98.06809135
1926,0x2ababa1573d019ca8097b1303b1ddb940f6ced27,0.003,100,98.06809135
1927,0x2b9349195a109167099d926ea5b60305decc0acd,0.003,100,98.06809135
1928,0x2bca1582ce551d17101314fb199162c15f951506,0.003,100,98.06809135
1929,0x2bd6e3f2288ae530dfa1ba947d4f82212e394470,0.003,100,98.06809135
1930,0x2c2c91bd3c0ee4918209de05af4d076414566e45,0.003,100,98.06809135
1931,0x2c38901fd9222b172d89c58b70eca07b0b87823f,0.003,100,98.06809135
1932,0x2c5af14f4c5ed31b60fbae0cbe37aede1ddb39ff,0.003,100,98.06809135
1933,0x2caba22ce14754ea67939a4a3de70990b7e32666,0.003,100,98.06809135
1934,0x2dabd1c849b5adc1fb421e043ba53be6bb2aec62,0.003,100,98.06809135
1935,0x2e329abc719261657f73b2f3045ea924947cbe7a,0.003,100,98.06809135
1936,0x2ea4ec2a033ca95bddaf378136d69684d82d32f0,0.003,100,98.06809135
1937,0x2ecf7e06ad5dbd7becf238e1980d0f7d03860348,0.003,100,98.06809135
1938,0x2eedfaa5cb8c0e203cef5f1d087c18d0111fab85,0.003,100,98.06809135
1939,0x2fa1c7c3267dcf4f27404c8210d8efd958e2317d,0.003,100,98.06809135
1940,0x3098bfcad0d6e92e70f3b9982e739f5536906e49,0.003,100,98.06809135
1941,0x30a20fb59fe52abe5ddc3433ebe396f5472b8f2e,0.003,100,98.06809135
1942,0x3130a1b94ba73656ac6dcf4b7e77d4fb8e869a09,0.003,100,98.06809135
1943,0x314d63d074fdab1946d65dbadf70760c4bb6505e,0.003,100,98.06809135
1944,0x325dae5db423d41413c126d36355e9a6dd9f6685,0.003,100,98.06809135
1945,0x32b7af7c4a1f160146ad240e04ba4abdd6ad865d,0.003,100,98.06809135
1946,0x3309a60999a29f8da2b3708392548be81e2815ab,0.003,100,98.06809135
1947,0x33e20624b403e2a7a278ff17168f86729669976e,0.003,100,98.06809135
1948,0x345b6f43b8fd95fde5762507d825360a4ab548ea,0.003,100,98.06809135
1949,0x34daf05828f8da3f271b51b6b8aabed8098adfa3,0.003,100,98.06809135
1950,0x350354bcb329057cf9f4794c03c9890b5ee3d1fd,0.003,100,98.06809135
1951,0x35a450d91bd39623439545c50a3dabe96e92a5da,0.003,100,98.06809135
1952,0x3605928d561e4769c38bf9de92642ee47f481b1b,0.003,100,98.06809135
1953,0x36445ebc1b1f5c45fa7f5be69adcae1f7c6c31dd,0.003,100,98.06809135
1954,0x37157fd3e0cc6ce1ed46077a0396273d293a5f50,0.003,100,98.06809135
1955,0x371beec6c4a2afe8c35df3d8e29c86ada30fdb7b,0.003,100,98.06809135
1956,0x3788ed6c219f7a79b5914b5af152fc3f323772a8,0.003,100,98.06809135
1957,0x385b4bfee0c52350d9bffaf77e22b75eaf5a11cf,0.003,100,98.06809135
1958,0x390d4c8c1582058227772957ea869615eeb4e31c,0.003,100,98.06809135
1959,0x39fa608439cee7e361b0536b032b50d1ecff96e2,0.003,100,98.06809135
1960,0x3a75f16afc9181ca85cfee43f387c787bce267e8,0.003,100,98.06809135
1961,0x3af36a7bcf95a847219f52c1b463c4a04fc7b1d1,0.003,100,98.06809135
1962,0x3b6c927e8321dd77004071375f57c25aefdecd22,0.003,100,98.06809135
1963,0x3c6732fb2ea026cb120db091daab7c3eb293114d,0.003,100,98.06809135
1964,0x3d27c678fbd41eb1f67e4ff7d2358f2ff371897b,0.003,100,98.06809135
1965,0x3d558e4806fdf156a3718fcb6d2e0b1442dfec8a,0.003,100,98.06809135
1966,0x3d5fa38ae499e86e745dfa77f1a421db04b7d873,0.003,100,98.06809135
1967,0x3db95e259ba7680ba3eb1a14736e456c4b3a93d9,0.003,100,98.06809135
1968,0x3e8349569345ef371bc844604e2cc5a484b3dcb6,0.003,100,98.06809135
1969,0x3e9c0aaf26f434dfa31999004b3a76af67d445e5,0.003,100,98.06809135
1970,0x3eb50f28876b0f18c208e9daabfd04b6e6bb9cc6,0.003,100,98.06809135
1971,0x3f5423209d0ee9f6ac2899cdf2e892c60571d7de,0.003,100,98.06809135
1972,0x3fa3c92227301438565792bcb35d4de0e8aed3c6,0.003,100,98.06809135
1973,0x404140efb956b7c9a0b962a9b46d404064fa0e04,0.003,100,98.06809135
1974,0x41ed6156e31a163e0a913e9a138b1ec26e2e5f3d,0.003,100,98.06809135
1975,0x424ff7f4a7cbb654e5168829c8535be3c0ef2e6c,0.003,100,98.06809135
1976,0x435a240cbeae19c015cec060e7c8090646dfb2ec,0.003,100,98.06809135
1977,0x44b9e961229a18d8d3fb7867580c8112d29e0a02,0.003,100,98.06809135
1978,0x44e310fba6e71ec4fa1fb8e473480e362bc9ee66,0.003,100,98.06809135
1979,0x452087c075d092c1c8f22fe6faaf1e0288ca1c2d,0.003,100,98.06809135
1980,0x454b1bc2bb048cca445ced4b6eab8c2e017515a8,0.003,100,98.06809135
1981,0x458d76a1c680d8174d312a1598f02633e43239ad,0.003,100,98.06809135
1982,0x463242a07ee2d21f82a4e9e700df8480b2cf8dfe,0.003,100,98.06809135
1983,0x47ad830e618e0121c0b6b38701ba221dee3a7617,0.003,100,98.06809135
1984,0x4800da4986b98153a9bf8dc2c503571c0da95b27,0.003,100,98.06809135
1985,0x485a12576be1fd33f12aae7478805dc548ca2fed,0.003,100,98.06809135
1986,0x4873dce0d9007422472810d71d7dfe61bfce55a8,0.003,100,98.06809135
1987,0x48affea49d8bb76dc82b09d9226b833f707e0706,0.003,100,98.06809135
1988,0x48b5e59005a61598336f753440ca729745300799,0.003,100,98.06809135
1989,0x491f012edb149635f548091906596598b39d6e11,0.003,100,98.06809135
1990,0x494cddb51cf805b2d15f75885e27caf531700113,0.003,100,98.06809135
1991,0x4975580882fd991c0a9d2ae07a98d7d64f1a327a,0.003,100,98.06809135
1992,0x49ca1bda56a25bec980004babf66acdb495041b3,0.003,100,98.06809135
1993,0x4a2cf4cc296f3b221b14bb7733726e6d8669df2c,0.003,100,98.06809135
1994,0x4b3245d021505a64386299e0d3d0e977f57987b3,0.003,100,98.06809135
1995,0x4b83b679154d1ed993b0dafc6717f8583d365805,0.003,100,98.06809135
1996,0x4c4c46aced6a4713e1e21a7e2bdf7df77f88f19a,0.003,100,98.06809135
1997,0x4c982058387326726ca058926c0a82073aad2084,0.003,100,98.06809135
1998,0x4db2579df3bd383859cf3eac28cc2ea5e0ddfaa8,0.003,100,98.06809135
1999,0x4db4c963f05d57fe503c6fd83005523f9a83ccd9,0.003,100,98.06809135
2000,0x4e41cce0bdb7235823e055d7ea74a738b69bc376,0.003,100,98.06809135
2001,0x4e63ea9b842e5d8e63bb56ab0b0d39513b44662a,0.003,100,98.06809135
2002,0x4e94afbd308f0be752f63a11f3dd7b852ff19008,0.003,100,98.06809135
2003,0x4eee0b565ac1ff92f5e1f51abd78562b981755a8,0.003,100,98.06809135
2004,0x5022c5d61541bec431ca2118eb844e28f8e41158,0.003,100,98.06809135
2005,0x5269e21a4c507be9f4cd36623f62b75701106a62,0.003,100,98.06809135
2006,0x52df4edc3c3e79e3ac9f3c9b2a2133313e186189,0.003,100,98.06809135
2007,0x537839e1ed2e0daf2ef707cf9f24ca1853712998,0.003,100,98.06809135
2008,0x53df5b9903541162d38a56f27ea5f307fe842c4b,0.003,100,98.06809135
2009,0x53ff877ff7f3763a584518959759fe5f25e7078e,0.003,100,98.06809135
2010,0x546c1b881b15b8eb8ae02d6c120e98bca6f1a594,0.003,100,98.06809135
2011,0x54a138ff35cd92504b3078c2405945a6a57160c6,0.003,100,98.06809135
2012,0x550ad744036bd1233cd71f3e8736fbca15a401ca,0.003,100,98.06809135
2013,0x557cee07243d4e188535c857f20324baae270e3e,0.003,100,98.06809135
2014,0x55bc04eb4f26bdd5584ac743f4381f1ece54688c,0.003,100,98.06809135
2015,0x55df13cbb06809fb0170c20236081161cab941ea,0.003,100,98.06809135
2016,0x566c76283bcdd3bd1498c27b30103fc01172bfd2,0.003,100,98.06809135
2017,0x57f6232e3830043e1eb1a9df4b1e4337783cdf11,0.003,100,98.06809135
2018,0x584709f27161d221d368913795464b88f82c7d20,0.003,100,98.06809135
2019,0x59949716c9975959fa14d4ac0e3c2b635cc6f602,0.003,100,98.06809135
2020,0x59f2741993e3d08f4f7e3e5c05504540c9049a9e,0.003,100,98.06809135
2021,0x59f920cba8c650b8345a71b9558eeebcb6749896,0.003,100,98.06809135
2022,0x5a16d93469ac3d010951cdf2a83b138c38ba21d8,0.003,100,98.06809135
2023,0x5a292f438a4f55130420478e28145d14812c58d6,0.003,100,98.06809135
2024,0x5a56201710796d70aa3aadb3dab2f2d8c64ff05f,0.003,100,98.06809135
2025,0x5a9f54b9c1163b14471d2a3126e2576a4e73028a,0.003,100,98.06809135
2026,0x5b79ca57fb17e57f54d2846a90cb0536d397ffc3,0.003,100,98.06809135
2027,0x5bb101442455f793a307e19d8fa27aaec971ba98,0.003,100,98.06809135
2028,0x5bf7df04e86422ce85c9591b4186a575208bf033,0.003,100,98.06809135
2029,0x5c5c58b73ca74650f4f23861c9f224bfa847c533,0.003,100,98.06809135
2030,0x5cf486439b08351b282294bd0b0ae47af0f84c3c,0.003,100,98.06809135
2031,0x5d4cc4c468c3a96f9a758a529184681cedb077f7,0.003,100,98.06809135
2032,0x5d93f8944abae1b66960ed713ea163ef59b05108,0.003,100,98.06809135
2033,0x5da04b6022772b5302e4252d0c6853951b56f68c,0.003,100,98.06809135
2034,0x5db9ef35230ce9d714a368ca3b0b4de6081a03d9,0.003,100,98.06809135
2035,0x5e8d065fd66d86de4f9791370d2ba5d6a04c8ba1,0.003,100,98.06809135
2036,0x5edb6d7326a276c7f8a37554a329e74c006843d7,0.003,100,98.06809135
2037,0x5f9567c76af67bec7972a521df4d0ee4380bbc0c,0.003,100,98.06809135
2038,0x5fc66188ed956d57e5424470fea0fccf057dae5e,0.003,100,98.06809135
2039,0x600f231fb44ba2981a304a9d07e3c030325cc03b,0.003,100,98.06809135
2040,0x61e7703bb16d2b213954b756cf707bd82d9abe9b,0.003,100,98.06809135
2041,0x61f1ab791a12c5cb710009355e93c3da376268b8,0.003,100,98.06809135
2042,0x620a9a80a4c0a9b7d77fb3647ebdf52bfdeac663,0.003,100,98.06809135
2043,0x62826e3a4c6899ece508f31faaf5909028556f6a,0.003,100,98.06809135
2044,0x6337eb3f23b7e5d7f89a350e853e9f6ca74f9e63,0.003,100,98.06809135
2045,0x636a2860b7f100029e940b9c17d5887674dfb110,0.003,100,98.06809135
2046,0x638e4798f253d4df43b24d0683103fa7575cc8e4,0.003,100,98.06809135
2047,0x6519c13e122871085d1301d74f6ce4998b721c4f,0.003,100,98.06809135
2048,0x661d25ce66bdec9545a3ce0dabdfc749080b38d0,0.003,100,98.06809135
2049,0x6650385179b53e58623f6959ab1bd9cf55566506,0.003,100,98.06809135
2050,0x66c114c4ab2d16115933ec055725b579cbae0326,0.003,100,98.06809135
2051,0x6718781d6fef85621e95c4a65e1a58dcb7ecf4f8,0.003,100,98.06809135
2052,0x671eb6098d4207c5ef06ff25c06c40157f75e367,0.003,100,98.06809135
2053,0x6733c917a56b9953aade1d9d19e140fadd0cda85,0.003,100,98.06809135
2054,0x67e04f277fc40b3f97dc2db020ba97c4dd601894,0.003,100,98.06809135
2055,0x67fbd632c3d4fc739124010045a5bbcbbeb69d76,0.003,100,98.06809135
2056,0x68109207d41cec03151c8eb8d7c23df0b5905a71,0.003,100,98.06809135
2057,0x68c2319e73a2034e4ca7556475cd011dc8d72d46,0.003,100,98.06809135
2058,0x68ed81d4b8df34d1fdab7ef9ace2b1a8493bbaf4,0.003,100,98.06809135
2059,0x6a7759d67edb906d75ef587a5934a53564f6bcaa,0.003,100,98.06809135
2060,0x6b4a2afcecb4ba799af5afaccfe909b9cf6ab483,0.003,100,98.06809135
2061,0x6b86da30afd89800151f25680dcceb89b880c182,0.003,100,98.06809135
2062,0x6b92e0af611039a8983ef648f83ca4ee46869e7d,0.003,100,98.06809135
2063,0x6c44a49812e628ce4185c4ca721ffe96b12bc69d,0.003,100,98.06809135
2064,0x6e9bcbb1dc8a90de195d828e8eadef82df252ce4,0.003,100,98.06809135
2065,0x6ecf3bffb5c39682198f494ca9833fbc5da384cc,0.003,100,98.06809135
2066,0x6f2bbbdf4e93aa39d36933d28ac2b1253a17aa85,0.003,100,98.06809135
2067,0x6f42aafa644decae48b22e750503c1a95b2f1c02,0.003,100,98.06809135
2068,0x6f789e1a6b06bdb2fcd80a3ae333a9a8049c2229,0.003,100,98.06809135
2069,0x70266f6352699c96b1c0d59c0b0761570aaaba71,0.003,100,98.06809135
2070,0x707945c3e14ef0f8ba798c286656b5028e3a269b,0.003,100,98.06809135
2071,0x710c8ba0db9b8a8bc07e171f62f6cb70607eb001,0.003,100,98.06809135
2072,0x726d0ab04ec6d41e0a4b036d5ee5d99cb587e5a2,0.003,100,98.06809135
2073,0x7368b0138fa4df19a5250e87d47c9eaf3b2b0c5a,0.003,100,98.06809135
2074,0x73e569be1b070ae51910287ce2db6261b3e73e16,0.003,100,98.06809135
2075,0x7410c53574cf8b99a59cc94d0c34b62d0e5af14d,0.003,100,98.06809135
2076,0x7469d136dc18e199cbe42f2bc14c64124a51516e,0.003,100,98.06809135
2077,0x749636e74a66daeffb1fa301fbdc5d980db03359,0.003,100,98.06809135
2078,0x753acc7743b1c39cc28fbbf1b897e776b3f86015,0.003,100,98.06809135
2079,0x75aeab0dcf01e94f75751f2de127f7346ea69f2e,0.003,100,98.06809135
2080,0x75bc22f3b85cbfae6b0517b0e834f890d5f58a73,0.003,100,98.06809135
2081,0x764f0a335fc3aeec36a04148d9c1560f666d0525,0.003,100,98.06809135
2082,0x76f3b46b82f0a52c65583e6a5e38bdefa7da096b,0.003,100,98.06809135
2083,0x772bb10c016ecc5935bc1e71e60ebd39893e71f4,0.003,100,98.06809135
2084,0x783b8d52ef0737153866d2536cd7db7860bb4ae0,0.003,100,98.06809135
2085,0x7867e03b276058a7c4e63ff04ba5c97d96d28340,0.003,100,98.06809135
2086,0x78c7eb6207d935de1612f01116471d07d01eb76d,0.003,100,98.06809135
2087,0x79ae203c3e272ad90e95c42251cdbef86de0d451,0.003,100,98.06809135
2088,0x7a1c0d08aa43677e5abeee1283583766b480b131,0.003,100,98.06809135
2089,0x7a399f55dead822d886e9cd1ca899a28ad43dbe3,0.003,100,98.06809135
2090,0x7b3936d59163af4d51751c64935f6a6c2a8fa543,0.003,100,98.06809135
2091,0x7b624e35a0cdcdbf38a97fc64bda73fd285f969e,0.003,100,98.06809135
2092,0x7b7aaf411024cf1154f361562a7d64bd29b01476,0.003,100,98.06809135
2093,0x7c3c839f3294c96529c4d57e1f011e01572417f1,0.003,100,98.06809135
2094,0x7c5cdbe746572707d98a6b60c42c84a1a11f0eb5,0.003,100,98.06809135
2095,0x7c767c0dd5e21f5e1ddae30f6354f42bdd18ec10,0.003,100,98.06809135
2096,0x7cd60687c3f9232ef6f94553ac49b37ea81c0949,0.003,100,98.06809135
2097,0x7cece36b2d8fa74087445a826c492ba76ad650e0,0.003,100,98.06809135
2098,0x7f57b9c5b005f9f70482aff6e1c946dee6a78c82,0.003,100,98.06809135
2099,0x802c8d2d9684e27c9a1b31de633c87d879edd21a,0.003,100,98.06809135
2100,0x802d57e4f3374b576f7b8ae682c5e9278569e139,0.003,100,98.06809135
2101,0x8153058dd20356a887d6548ca37b6a0da70abe2f,0.003,100,98.06809135
2102,0x819c5717230b956e40ea0ee10740baff806bd9e5,0.003,100,98.06809135
2103,0x81a2ffbf9a6c6837cc05ccf2455b8f59572aeecf,0.003,100,98.06809135
2104,0x83bff20653c6f5117fecca5c4c93b039eb0ab673,0.003,100,98.06809135
2105,0x83df275e23e2465956413e27ee5264b91cdfc59e,0.003,100,98.06809135
2106,0x8431c298ea5e721d79278e26b06dc3f88aa03818,0.003,100,98.06809135
2107,0x853b90a3551b8a565151839819ce0a282d73d24f,0.003,100,98.06809135
2108,0x85831c82b9a046a632ba457e86eb902f68faf976,0.003,100,98.06809135
2109,0x85ddc5955a6d8b15e77669a200529f8cf0fb133c,0.003,100,98.06809135
2110,0x87fd702f34b4ac5a41a796e94c47720926fa3b83,0.003,100,98.06809135
2111,0x883539c965799d25c7870edee8c1dcdd2cce5f2c,0.003,100,98.06809135
2112,0x88909934704491102d23963c5f3c18795650d0ff,0.003,100,98.06809135
2113,0x89201b3ee4b7e9608f925244cd96d7bdd7e6c0a6,0.003,100,98.06809135
2114,0x89a4c26e17d1037eca72d3139c8d85243b7c8747,0.003,100,98.06809135
2115,0x8a256d0e166a9ebf59625d304af80f2951a41533,0.003,100,98.06809135
2116,0x8ad765f3283c18df16df34cfcaa867966e2defd0,0.003,100,98.06809135
2117,0x8b02bce58474b2fbb17d03d65d2201619c2ee857,0.003,100,98.06809135
2118,0x8db7a49142dabc8b4cac197d4595742397025b21,0.003,100,98.06809135
2119,0x8e01c79b6a44df59a640d6cfb1c0bde8668634d7,0.003,100,98.06809135
2120,0x8e169bb066f86da05b9162ef5eb487fa12099ab0,0.003,100,98.06809135
2121,0x8e7c6931224d727e53ad244c0700a470a30045d3,0.003,100,98.06809135
2122,0x8eb9a658dbc02d9b6b07099470bf863442efa2e4,0.003,100,98.06809135
2123,0x8f7b0191b9ecd5011f0399260d67791be27abff0,0.003,100,98.06809135
2124,0x8fd9f2dc94206d81ad670c2cfbc82f930887f7ef,0.003,100,98.06809135
2125,0x903c5e795741e446eb6620b417b8ba56554f24bf,0.003,100,98.06809135
2126,0x907bc53fcd5db1e2c21bb9b10fc5598d5348b6ab,0.003,100,98.06809135
2127,0x91f97247bb4147ab9c8c7e4670699a7f4e343b38,0.003,100,98.06809135
2128,0x922dd4592de1ed4728e1bbae05886beb2312ae69,0.003,100,98.06809135
2129,0x9282eaeba605f4f98a1407fe4c39edf9e145d58d,0.003,100,98.06809135
2130,0x92c90c52ba92307e27f6e465487b7766e01dd49c,0.003,100,98.06809135
2131,0x932a4930c0b373b2d600439149e08ca1b9f4a96d,0.003,100,98.06809135
2132,0x93346ad94b68cfd7ba057df83bec0fd9e2d44e9d,0.003,100,98.06809135
2133,0x933d131e83d6752e33b44370a43e639323319a80,0.003,100,98.06809135
2134,0x942b78e25e9cacbf5d240d882c5f1189aa20599a,0.003,100,98.06809135
2135,0x9440514678b12ab369bba249a1cb2ccf3c2deb18,0.003,100,98.06809135
2136,0x94b898a97c565df93a17424cbb4b9e45a1bdd724,0.003,100,98.06809135
2137,0x94d18f9e4dca076703712d4e251e343ddf0b50f5,0.003,100,98.06809135
2138,0x954184416cbc9585adfbc7d74744fc5fb9fe8c19,0.003,100,98.06809135
2139,0x956cd91715e47cec68fb56915e1e012a8c42520c,0.003,100,98.06809135
2140,0x95ac3d9c3160b76389be97cfc75ebdfe07b5a33a,0.003,100,98.06809135
2141,0x95d98587aec5d944607c7075372faec892d09a45,0.003,100,98.06809135
2142,0x967f81ac682fb531f7f78d9906cf52c20dfb4974,0.003,100,98.06809135
2143,0x97a44d31d210c24c1eb1105ec4e12bbcb36e3bb5,0.003,100,98.06809135
2144,0x97dcf588732ff4163824ad1dca306283b821dd66,0.003,100,98.06809135
2145,0x98b3685f25aa99169b71f358fd4eff346279904a,0.003,100,98.06809135
2146,0x98d423f2e24877031c7bb895470e4bd1fcf8e5d5,0.003,100,98.06809135
2147,0x991bf3dbbb21b8a96f68991d1e27f6a4815e2722,0.003,100,98.06809135
2148,0x9942ce6450f4db187cd4bc2268e6f2d19b61846d,0.003,100,98.06809135
2149,0x9965d97cd8af28367e9c4b7bd696ce88f471cf83,0.003,100,98.06809135
2150,0x9980d18a632fe4c03b0fc005f0e33580c3409bc2,0.003,100,98.06809135
2151,0x9ac7b3666a0da4e072da62e507a037a621f31018,0.003,100,98.06809135
2152,0x9b2e90e170816f2b96715e75f72c7294d7012889,0.003,100,98.06809135
2153,0x9bbe83b04a7d344fee3090d1cab1d40175e4b51c,0.003,100,98.06809135
2154,0x9c2fe260b2af60a02178f322d807947b3b8a4acd,0.003,100,98.06809135
2155,0x9c3f7b90a02efcd2b6baeb53259c62c2879d79d3,0.003,100,98.06809135
2156,0x9c80d0c147d607d16fb1e10c8ba6c2df955d6d11,0.003,100,98.06809135
2157,0x9cb65a933446e11b6fdb964949dc9bd52eecced9,0.003,100,98.06809135
2158,0x9dc721de6b8525f836de5e325a783fdf826cfb0c,0.003,100,98.06809135
2159,0x9dfaa7f07d923e1d09d160a591f0935f569c968e,0.003,100,98.06809135
2160,0x9e611766c26b1d24e5b94bae115db17f6801b795,0.003,100,98.06809135
2161,0x9e6754ac501ca388e982901c4ccdc155600a52ab,0.003,100,98.06809135
2162,0x9e975d0e026a91d6111d2afaa89262cbd5c119e1,0.003,100,98.06809135
2163,0x9e984f4358c584d73674bbdf66f056231b27f594,0.003,100,98.06809135
2164,0x9fc336fa09c55644eb76ff7685dde84a7a746d6c,0.003,100,98.06809135
2165,0xa086bd6984c8d997b1dba4686b1e2d0104287de3,0.003,100,98.06809135
2166,0xa0c235236ee28182b1bd1796be48c7f1b67bda96,0.003,100,98.06809135
2167,0xa0ce6e14454e92c561e59f91518ed5d1ef8182b3,0.003,100,98.06809135
2168,0xa12ec5e0fef29032d3e038631a99fe879c8f759f,0.003,100,98.06809135
2169,0xa13a8a88250e5810d982dc07024d30cbb54e1339,0.003,100,98.06809135
2170,0xa146094515e2c6e25c6b96a1de5ddd4a8d9bdf0b,0.003,100,98.06809135
2171,0xa149df5360cb475db3617ff290b7b7924f25fc20,0.003,100,98.06809135
2172,0xa289df59fc1c419f22002f5b6c62e380024177aa,0.003,100,98.06809135
2173,0xa37b9066cc80cb5094defe7454bbc9aa0f59e2d8,0.003,100,98.06809135
2174,0xa3c3366536e55bb11cc758e171281facf5f72b12,0.003,100,98.06809135
2175,0xa3ce99e296c41e3af9ece6e1155f5768ebb5940d,0.003,100,98.06809135
2176,0xa3f05053d1eecb7c4ee55f538357e2761b3599ff,0.003,100,98.06809135
2177,0xa4ce5470a3854a2840e970d51de7810e65417b71,0.003,100,98.06809135
2178,0xa510b72cafb03544a1805b1a584903c8ec5c8041,0.003,100,98.06809135
2179,0xa5e94d7d9a03e83ef8095483b344458027674b32,0.003,100,98.06809135
2180,0xa6004f36bc535a5103f218ec78766a586a91ee10,0.003,100,98.06809135
2181,0xa66f9b9ce9951e7f6202506c89bc6f69577e297f,0.003,100,98.06809135
2182,0xa6851114274099443cdeab538d1a447b1c88a5c8,0.003,100,98.06809135
2183,0xa6bea4b293a8141a1ebf61a8881e2ab996d355c5,0.003,100,98.06809135
2184,0xa7154de04e8cc35b0e67b4ab0ae158e8bc543518,0.003,100,98.06809135
2185,0xa79c5f388157c922f027c62498d6b8b77c7c40d5,0.003,100,98.06809135
2186,0xa8acdcbddc6278a7dea7db1dabb8123b5e3a25af,0.003,100,98.06809135
2187,0xa8b4d4a23914bf0abd70a6e04713057db17c495b,0.003,100,98.06809135
2188,0xa8d506b99057daa67dfc36a5add486139ad9c9f6,0.003,100,98.06809135
2189,0xa9adae2c14c1a9a6975eb42a7c935da9dee0a402,0.003,100,98.06809135
2190,0xaac0deb5b3892b97e7f15500e6bdb54ed46d49a3,0.003,100,98.06809135
2191,0xab9c5e989bdbef922ea63af90cd3695c73331a04,0.003,100,98.06809135
2192,0xadbe59bad58adfba6c090088a426cf9e6d9bce1b,0.003,100,98.06809135
2193,0xadc16fdb121e1ed4c3b818fa0bc22394b8dcc447,0.003,100,98.06809135
2194,0xae139d08bc296036974db2cc2c237513445bda5e,0.003,100,98.06809135
2195,0xaec76ad4be2d5b140a7976c1bca290a1878c31fe,0.003,100,98.06809135
2196,0xaef843525a679936316d8fa2cd2711a14ad0aba7,0.003,100,98.06809135
2197,0xb00ee334959d64ed797f81531371a18c286436c3,0.003,100,98.06809135
2198,0xb119e49a6fdbdd7c5be0fc2362425b6d76fc21f0,0.003,100,98.06809135
2199,0xb11efe901039ccd917373fc6939159d0b2275435,0.003,100,98.06809135
2200,0xb144f3122d7e028d2846020f160264940e90b0a2,0.003,100,98.06809135
2201,0xb246774bf1a915bd43e52d7bec4eadde2b9c6226,0.003,100,98.06809135
2202,0xb26b859b11abec2b1ddaf1c7be8ebc24534a7421,0.003,100,98.06809135
2203,0xb3d329d2a43abfef91feac62dbd4210ea4b158c8,0.003,100,98.06809135
2204,0xb3d6c78992eaee63f3881fa93b36c1a150b8a9f7,0.003,100,98.06809135
2205,0xb4860c4e5b63770eb6706b0249642028e16c55b7,0.003,100,98.06809135
2206,0xb649024446e604ac3c431a79dc18b112e6bd8ec0,0.003,100,98.06809135
2207,0xb7a5db4fa1a847ae04f749671e31a9d8a9d24cda,0.003,100,98.06809135
2208,0xb840dc1193655c92a42cfdcdca4bb289ea26d3a7,0.003,100,98.06809135
2209,0xb8af50895c466cd907daba28146ac780f82ba3af,0.003,100,98.06809135
2210,0xb8df59be9c79d31330a73476f65778a2d962d07a,0.003,100,98.06809135
2211,0xb8f556089441a4a5d5473723b60c12e54d54ab91,0.003,100,98.06809135
2212,0xb95334f0cad3977b94c2483f24e0f286dcbb0d46,0.003,100,98.06809135
2213,0xb98aff2d7bc2f199f2ac7237a24a50283a534e04,0.003,100,98.06809135
2214,0xb9dc58c37c83c41876d4ef32e1dc67341bb2dfb6,0.003,100,98.06809135
2215,0xba6246db20d9ae29c431c2cc5afb1ba6a9a00906,0.003,100,98.06809135
2216,0xbac2fd00a1fdd050e8e481a369866a4912414f14,0.003,100,98.06809135
2217,0xbae1bb1b94beb723507f0e2bcdbb901c17704bfb,0.003,100,98.06809135
2218,0xbb4b4ee7774aca75e348442f1f2c8c50ea897a3c,0.003,100,98.06809135
2219,0xbbea856bf8d954b718b6be36f8c6d3f242d8e9f0,0.003,100,98.06809135
2220,0xbcb712b391939d9b78463720c88f114539102abc,0.003,100,98.06809135
2221,0xbcc12761f0310bf8f4fc0df7d3701b9597b9d8b7,0.003,100,98.06809135
2222,0xbe7612db3fd9bdde3139d3eade894363c0306a75,0.003,100,98.06809135
2223,0xbec8b0e773b4eff55814c2f19d2e95e63cd7d02a,0.003,100,98.06809135
2224,0xbf403d41b715c98320c2244d93e6757f7876ca21,0.003,100,98.06809135
2225,0xbf72eb34151bf020f7c45e325d554254a83806a1,0.003,100,98.06809135
2226,0xc0645c4a08149ca7beaf455fc8d6f291d10cd389,0.003,100,98.06809135
2227,0xc0c9dbb8b58b0d11a075dc8f6231b703ae6dd46e,0.003,100,98.06809135
2228,0xc0e020b6c4e031548ae349031ad6676eff2b77a5,0.003,100,98.06809135
2229,0xc11fdce768d3f5fec2f921c5485bcb20ef374b67,0.003,100,98.06809135
2230,0xc18556856a3c18475eae0cd32f183303abf27b1f,0.003,100,98.06809135
2231,0xc2d226853c6687ab37b4c2b3b77a869f5a7d0fec,0.003,100,98.06809135
2232,0xc2f3c1682822b16e0802941019a3b12ff5c6fba0,0.003,100,98.06809135
2233,0xc3ff3caf4fc44f849ec803de7e4b192125e717d8,0.003,100,98.06809135
2234,0xc54e16450d7c19c129028f3c609988f10ce3ee63,0.003,100,98.06809135
2235,0xc59bec88cb3a7593ba014841d034e8b776e17b50,0.003,100,98.06809135
2236,0xc5d282b5629f19ffc3c514a4fb8255603f6cbe69,0.003,100,98.06809135
2237,0xc864e2c70535bac61649e3016d333067d1fb8219,0.003,100,98.06809135
2238,0xc8880e02af0ced38f676a3049c0b5e1bf20ee362,0.003,100,98.06809135
2239,0xc896e36563cf788c20bba110fb250abe199436d9,0.003,100,98.06809135
2240,0xc93689628ac8d98a161d916323e34cdb958b05a6,0.003,100,98.06809135
2241,0xc9a23e181233f31a8ec7cff85d797044df74bef3,0.003,100,98.06809135
